0x0	1
0xd	1
0x1e	1
0x29	1
0x34	1
0x3f	1
0x4a	1
0x55	1
0x60	1
0x6b	1
0x76	1
0x7a	1
0x86	1
0x91	1
0x9c	1
0xa7	1
0xb2	1
0xbd	1
0xc1	1
0xcd	1
0xd8	1
0xe3	1
0xee	1
0xf9	1
0x104	1
0x10f	1
0x113	1
0x11f	1
0x12a	1
0x135	1
0x140	1
0x14b	1
0x14f	1
0x15b	1
0x166	1
0x171	1
0x17c	1
0x187	1
0x192	1
0x19d	1
0x1a8	1
0x1ac	1
0x1b8	1
0x1c3	1
0x1ce	1
0x1d9	1
0x1e4	1
0x1ef	1
0x1f3	1
0x1ff	1
0x20a	1
0x215	1
0x220	1
0x22b	1
0x236	1
0x241	1
0x245	1
0x251	1
0x25c	1
0x267	1
0x272	1
0x27d	1
0x288	19
0x2ca	10
0x2cd	1
0x2d5	1
0x2d9	1
0x2e2	3
0x307	3
0x310	3
0x322	3
0x336	3
0x34f	3
0x35d	1
0x365	1
0x369	1
0x37c	1
0x380	1
0x3b6	1
0x3d0	1
0x3d8	33
0x3da	1
0x3e2	1
0x3e6	1
0x3ef	1
0x405	1
0x40d	1
0x411	1
0x424	1
0x428	1
0x454	4
0x46a	1
0x472	1
0x476	1
0x47f	1
0x495	1
0x49d	1
0x4a1	1
0x4aa	2
0x4c0	1
0x4c8	1
0x4cc	1
0x4df	1
0x4e3	1
0x539	3
0x553	1
0x55b	1
0x55f	1
0x568	1
0x5aa	1
0x5b2	1
0x5b6	1
0x5bf	1
0x5db	1
0x5e3	1
0x5e7	1
0x5fa	1
0x5fe	1
0x62a	6
0x640	1
0x648	1
0x64c	1
0x655	1
0x66b	1
0x673	1
0x677	1
0x68a	1
0x68e	1
0x6ba	2
0x6d0	1
0x6d8	1
0x6dc	1
0x6e5	1
0x6fb	1
0x703	33
0x705	1
0x70d	1
0x711	1
0x71a	1
0x75c	1
0x764	1
0x768	1
0x77b	1
0x77f	1
0x795	27
0x7ab	1
0x7b3	1
0x7b7	1
0x7c0	1
0x7d6	1
0x7de	1
0x7e2	1
0x7f5	1
0x7f9	1
0x825	1
0x83b	1
0x843	1
0x847	1
0x850	5
0x866	1
0x86e	1
0x872	1
0x885	1
0x889	1
0x89f	169
0x8b5	1
0x8bd	1
0x8c1	1
0x8ca	1
0x90c	1
0x914	1
0x918	1
0x921	1
0x937	1
0x93f	1
0x943	1
0x94c	3
0x971	3
0x97a	3
0x98c	3
0x9a0	3
0x9b9	3
0x9c7	1
0x9cf	1
0x9d3	1
0x9e6	1
0x9ea	1
0xa16	2
0xa2c	1
0xa34	1
0xa38	1
0xa4b	1
0xa4f	1
0xab2	1
0xab6	1
0xac4	1
0xac8	1
0xae6	1
0xaea	1
0xb49	1
0xb4d	1
0xb5b	1
0xb5f	1
0xb7d	1
0xb81	1
0xbe0	1
0xbe2	1
0xbea	1
0xbee	1
0xbf7	2
0xc0d	1
0xc15	1
0xc19	1
0xc2c	1
0xc30	1
0xc66	3
0xc80	1
0xc88	1
0xc8c	1
0xc95	1
0xcab	1
0xcbd	1
0xcc1	1
0xd0d	86
0xd0f	1
0xd17	1
0xd1b	1
0xd24	1
0xd3a	1
0xd42	1
0xd46	1
0xd59	1
0xd5d	1
0xdb3	3
0xdc9	1
0xdd1	1
0xdd5	1
0xde8	1
0xdec	1
0xe18	2
0xe2e	1
0xe36	1
0xe3a	1
0xe43	4
0xe59	1
0xe61	1
0xe65	1
0xe78	1
0xe7c	1
0xea8	3
0xed3	1
0xedb	1
0xedf	1
0xef2	1
0xef6	1
0xf0c	74
0xf22	1
0xf2a	1
0xf2e	1
0xf41	1
0xf45	1
0xf5b	169
0xf71	1
0xf79	1
0xf7d	1
0xf90	1
0xf94	1
0xfe0	1
0xff6	1
0x1008	1
0x100c	1
0x1038	23
0x103a	1
0x1042	1
0x1046	1
0x104f	2
0x1065	1
