0x3a4b	0x392c
0x3a66	0x392c
0x3a86	0x392c
0x3acf	0x392c
0x3b1c	0x392c
0x3f0e	0x392c
0x3f1d	0x392c
0x3fa1	0x3f6f
0x4118	0x40bf
0x413c	0x40bf
0x415f	0x40bf
0x417d	0x40bf
0x43d7	0x4385
0x4473	0x441a
0x4497	0x441a
0x4511	0x441a
0x4520	0x441a
0x453b	0x441a
0x4555	0x441a
0x4ab9	0x4975
0x4ac8	0x4975
0x4ae3	0x4975
0x4b03	0x4975
0x4b4c	0x4975
0x4e27	0x4975
0x4e36	0x4975
0x51da	0x5182
0x51fd	0x5182
0x5220	0x5182
0x533f	0x5309
0x53b4	0x5309
0x55d7	0x54c5
0x55e6	0x54c5
0x5601	0x54c5
0x5621	0x54c5
0x564d	0x54c5
0x59d5	0x54c5
0x59e4	0x54c5
0x5a72	0x5a5d
0x5c27	0x5a5d
0x5c36	0x5a5d
0x5c51	0x5a5d
0x5c71	0x5a5d
0x5c97	0x5a5d
0x5d2e	0x5a5d
0x5f70	0x5a5d
0x5f7f	0x5a5d
0x6046	0x46b0
0x62f8	0x61b2
0x6307	0x61b2
0x6322	0x61b2
0x6342	0x61b2
0x636e	0x61b2
0x63d2	0x61b2
0x63e1	0x61b2
0x63fc	0x61b2
0x6417	0x61b2
0x6466	0x61b2
0x648a	0x61b2
0x64cd	0x61b2
0x650d	0x61b2
0x660c	0x61b2
0x661b	0x61b2
0x6636	0x61b2
0x666d	0x61b2
0x6737	0x61b2
0x6746	0x61b2
0x6761	0x61b2
0x677d	0x61b2
0x6821	0x61b2
0x68ea	0x61b2
0x68f9	0x61b2
0x6914	0x61b2
0x6940	0x61b2
0x6bd1	0x61b2
0x6be0	0x61b2
0x6ceb	0x6c0f
0x6cfa	0x6c0f
0x6d15	0x6c0f
0x6d35	0x6c0f
0x6d5a	0x6c0f
0x6d7d	0x6c0f
0x6fdb	0x6c0f
0x6fea	0x6c0f
0x713f	0x5fef
0x1c140x66b	0x66b
0x1bfa0x66b	0x66b
0x1bd00x66b	0x66b
0x1b560x66b	0x66b
0x1bdf0x66b	0x66b
0x12ec	0x1221
0x13a1	0x1332
0x13b8	0x1332
0x1408	0x1332
0x144b	0x1332
0x149a	0x1332
0x14e9	0x1332
0x152c	0x1332
0x1eb5	0x75c
0x3177	0x1065
0x337f	0x11a3
0x3f9a	0x3f6f
0x52c3	0x5295
0x52cf	0x5295
0x52ff	0x5295
0x651a	0x61b2
0x71e8	0x5fef
0x33ee0x75c	0x75c
0x33ee0x1065	0x1065
0x33ee0x11a3	0x11a3
0x33ee0x1221	0x1221
0x33ee0x33c0	0x33c0
0x33ee0x61b2	0x61b2
0x33fa0x75c	0x75c
0x33fa0x1065	0x1065
0x33fa0x11a3	0x11a3
0x33fa0x1221	0x1221
0x33fa0x33c0	0x33c0
0x33fa0x61b2	0x61b2
0x342b0x75c	0x75c
0x342b0x1065	0x1065
0x342b0x11a3	0x11a3
0x342b0x1221	0x1221
0x342b0x33c0	0x33c0
0x342b0x61b2	0x61b2
0x14f	0x0
0xc1	0x0
0x7a	0x0
0x27d	0x27d
0x113	0x0
0x1f3	0x0
0x1ac	0x0
0x245	0x0
0x288	0x27d
0x1221	0x1221
0x2ca	0x27d
0x1332	0x1332
0x2d9	0x2cd
0x2e2	0x2cd
0x161a	0x161a
0x322	0x2cd
0x307	0x2cd
0x34f	0x2cd
0x369	0x35d
0x3b6	0x35d
0x380	0x35d
0x16b8	0x35d
0x3d8	0x3d0
0x3e6	0x3da
0x3ef	0x3da
0x17ff	0x3da
0x411	0x405
0x454	0x405
0x428	0x405
0x1805	0x405
0x476	0x46a
0x47f	0x46a
0x1954	0x46a
0x4a1	0x495
0x4aa	0x495
0x4cc	0x4c0
0x539	0x4c0
0x4e3	0x4c0
0x1969	0x4c0
0x55f	0x553
0x568	0x553
0x1a43	0x553
0x5b6	0x5aa
0x5bf	0x5aa
0x1a69	0x5aa
0x5e7	0x5db
0x5fe	0x5db
0x1a7c	0x5db
0x64c	0x640
0x655	0x640
0x677	0x66b
0x6ba	0x66b
0x68e	0x66b
0x6dc	0x6d0
0x6e5	0x6d0
0x1d6f	0x6d0
0x703	0x6fb
0x711	0x705
0x71a	0x705
0x1dc5	0x705
0x768	0x75c
0x795	0x75c
0x77f	0x75c
0x1deb	0x75c
0x7b7	0x7ab
0x7c0	0x7ab
0x1ef1	0x7ab
0x7e2	0x7d6
0x825	0x7d6
0x7f9	0x7d6
0x1ef7	0x7d6
0x847	0x83b
0x850	0x83b
0x872	0x866
0x889	0x866
0x2087	0x866
0x8c1	0x8b5
0x8ca	0x8b5
0x2099	0x8b5
0x918	0x90c
0x921	0x90c
0x20c3	0x90c
0x943	0x937
0x94c	0x937
0x20c9	0x20c9
0x98c	0x937
0x971	0x937
0x9b9	0x937
0x9d3	0x9c7
0xa16	0x9c7
0x9ea	0x9c7
0xa38	0xa2c
0xbe0	0xa2c
0xa4f	0xa2c
0xab6	0xa2c
0xac8	0xa2c
0xaea	0xa2c
0xb4d	0xa2c
0xb5f	0xa2c
0xb81	0xa2c
0x2179	0xa2c
0xbee	0xbe2
0xbf7	0xbe2
0x2470	0x2470
0xc19	0xc0d
0xc66	0xc0d
0xc30	0xc0d
0x2706	0xc0d
0xc8c	0xc80
0xc95	0xc80
0x27df	0xc80
0xcc1	0xcab
0x27e5	0xcab
0xd1b	0xd0f
0xd24	0xd0f
0x2839	0xd0f
0xd46	0xd3a
0xdb3	0xd3a
0xd5d	0xd3a
0x2913	0xd3a
0xdd5	0xdc9
0xe18	0xdc9
0xdec	0xdc9
0x29df	0xdc9
0xe3a	0xe2e
0xe43	0xe2e
0x2b5e	0x2b5e
0xe65	0xe59
0xea8	0xe59
0xe7c	0xe59
0x2caa	0xe59
0xedf	0xed3
0xef6	0xed3
0x2d2f	0xed3
0xf2e	0xf22
0xf45	0xf22
0x2d41	0xf22
0xf7d	0xf71
0xfe0	0xf71
0xf94	0xf71
0x2d53	0xf71
0x100c	0xff6
0x2dda	0xff6
0x1046	0x103a
0x104f	0x103a
0x1071	0x1065
0x10b4	0x1065
0x1088	0x1065
0x3149	0x1065
0x10d6	0x10ca
0x10df	0x10ca
0x3199	0x10ca
0x112d	0x1121
0x1136	0x1121
0x31bf	0x1121
0x1184	0x1178
0x118d	0x1178
0x31e5	0x1178
0x11af	0x11a3
0x11dc	0x11a3
0x11c6	0x11a3
0x32b5	0x11a3
0x11fe	0x11f2
0x1207	0x11f2
0x33bb	0x11f2
0x12a5	0x1221
0x12c9	0x1221
0x12d8	0x1221
0x1303	0x1221
0x12f4	0x1221
0x12ed	0x1221
0x33c0	0x33c0
0x130d	0x1221
0x3434	0x3434
0x133f	0x1332
0x134b	0x1332
0x1616	0x1332
0x1384	0x1332
0x13f5	0x1332
0x13a2	0x1332
0x13b9	0x1332
0x138d	0x1332
0x1409	0x1332
0x144c	0x1332
0x1485	0x1332
0x149b	0x1332
0x14d4	0x1332
0x14ea	0x1332
0x29	0x0
0x152d	0x1332
0x1569	0x1332
0x1612	0x1332
0x15d7	0x1332
0x15bc	0x1332
0x1604	0x1332
0x7526	0x161a
0x1685	0x161a
0x754d	0x161a
0x1693	0x161a
0x1888	0x405
0x18af	0x405
0x18b7	0x405
0x192a	0x405
0x1933	0x405
0x19ec	0x4c0
0x1a13	0x4c0
0x1a1f	0x4c0
0x392c	0x392c
0x1a86	0x5db
0x1a99	0x5db
0x1ae7	0x5db
0x3f47	0x3f47
0x1e6e	0x75c
0x1e92	0x75c
0x1ea1	0x75c
0x1ec5	0x75c
0x1ebd	0x75c
0x1eb6	0x75c
0x1ed2	0x75c
0x1ece	0x75c
0x40bf	0x40bf
0x2092	0x866
0x7574	0x20c9
0x2134	0x20c9
0x759b	0x20c9
0x2142	0x20c9
0x221f	0xa2c
0x2233	0xa2c
0x2288	0xa2c
0x22ea	0xa2c
0x22f5	0xa2c
0x2304	0xa2c
0x2378	0xa2c
0x2380	0xa2c
0x239e	0xa2c
0x441a	0x441a
0x23ad	0xa2c
0x2404	0xa2c
0x241a	0xa2c
0x2431	0xa2c
0x247b	0x2470
0x24a2	0x2470
0x2499	0x2470
0x24ac	0x2470
0x3f6f	0x3f6f
0x2548	0x2470
0x255c	0x2470
0x2572	0x2470
0x2601	0x2470
0x260d	0x2470
0x46b0	0x46b0
0x2617	0x2470
0x262f	0x2470
0x263d	0x2470
0x264b	0x2470
0x4726	0x4726
0x266a	0x2470
0x4770	0x4770
0x2679	0x2470
0x26f3	0x2470
0x2789	0xc0d
0x27b0	0xc0d
0x27bc	0xc0d
0x27f2	0xcab
0x2834	0xcab
0x2881	0xd0f
0x28d3	0xd0f
0x28e7	0xd0f
0x28fd	0xd0f
0x2996	0xd3a
0x29bc	0xd3a
0x4975	0x4975
0x2a49	0xdc9
0x2a42	0xdc9
0x2b59	0xdc9
0x2b55	0xdc9
0x2be1	0x2b5e
0x2c08	0x2b5e
0x2c10	0x2b5e
0x2c83	0x2b5e
0x2cff	0xe59
0x4385	0x4385
0x2d0b	0xe59
0x38c2	0x38c2
0x2d1a	0xe59
0x2d3a	0xed3
0x2d4c	0xf22
0x2de6	0xff6
0x2e28	0xff6
0x3154	0x1065
0x3163	0x1065
0x3187	0x1065
0x317f	0x1065
0x3178	0x1065
0x3194	0x1065
0x3190	0x1065
0x322d	0x1178
0x3275	0x1178
0x3289	0x1178
0x329f	0x1178
0x3338	0x11a3
0x335c	0x11a3
0x336b	0x11a3
0x338f	0x11a3
0x3387	0x11a3
0x3380	0x11a3
0x339c	0x11a3
0x3398	0x11a3
0x5182	0x5182
0x3516	0x3434
0x352a	0x3434
0x3540	0x3434
0x3577	0x3434
0x3568	0x3434
0x5295	0x5295
0x75c2	0x3434
0x357f	0x3434
0x35a2	0x3434
0x3593	0x3434
0x75e8	0x3434
0x35aa	0x3434
0x7286	0x3434
0x35b2	0x3434
0x35c5	0x3434
0x5309	0x5309
0x35ee	0x3434
0x542a	0x542a
0x3607	0x3434
0x365d	0x3434
0x388a	0x3434
0x389e	0x3434
0x38af	0x3434
0x38de	0x38c2
0x3929	0x38c2
0x38e8	0x38c2
0x3903	0x38c2
0x38fb	0x38c2
0x391f	0x38c2
0x3a40	0x392c
0x3a54	0x392c
0x3a6a	0x392c
0x3a9a	0x392c
0x3a92	0x392c
0x34	0x0
0x760e	0x392c
0x3ae2	0x392c
0x3ada	0x392c
0x7635	0x392c
0x3b43	0x392c
0x3bc3	0x392c
0x3bcf	0x392c
0x3c1c	0x392c
0x3c69	0x392c
0x3d9c	0x392c
0x3f12	0x392c
0x3f26	0x392c
0x3f37	0x392c
0x3f51	0x3f47
0x3f5b	0x3f47
0x3f66	0x3f47
0x3f7e	0x3f6f
0x3f8f	0x3f6f
0x3f9b	0x3f6f
0x3fa5	0x3f6f
0x412b	0x40bf
0x4123	0x40bf
0x1e	0x0
0x765c	0x40bf
0x4133	0x40bf
0x414f	0x40bf
0x4147	0x40bf
0x7680	0x40bf
0x4158	0x40bf
0x4172	0x40bf
0x416a	0x40bf
0x76a4	0x40bf
0x4190	0x40bf
0x4188	0x40bf
0x76c8	0x40bf
0x419c	0x40bf
0x41d1	0x40bf
0x4273	0x40bf
0x43e0	0x4385
0x440d	0x4385
0x43f2	0x4385
0x5fa5	0x5fa5
0x4404	0x4385
0x5fef	0x5fef
0x4486	0x441a
0x447e	0x441a
0x76ec	0x441a
0x448e	0x441a
0x44aa	0x441a
0x44a2	0x441a
0x7710	0x441a
0x4515	0x441a
0x4529	0x441a
0x453f	0x441a
0x45c2	0x441a
0x46a7	0x441a
0x46f2	0x46b0
0x6039	0x46b0
0x4768	0x4726
0x477a	0x4770
0x4784	0x4770
0x4798	0x4770
0x4792	0x4770
0x4abd	0x4975
0x4ad1	0x4975
0x4ae7	0x4975
0x4b17	0x4975
0x4b0f	0x4975
0x7734	0x4975
0x4b5f	0x4975
0x4b57	0x4975
0x775b	0x4975
0x4baa	0x4975
0x4bf7	0x4975
0x4e2b	0x4975
0x4e3f	0x4975
0x4e50	0x4975
0x51ec	0x5182
0x51e5	0x5182
0x7782	0x5182
0x51f4	0x5182
0x520f	0x5182
0x5208	0x5182
0x77a6	0x5182
0x5232	0x5182
0x522b	0x5182
0x77ca	0x5182
0x528c	0x5182
0x52c4	0x5295
0x52d0	0x5295
0x5300	0x5295
0x53ac	0x5309
0x5421	0x5309
0x5434	0x542a
0x543e	0x542a
0x700f	0x542a
0x5449	0x542a
0x55db	0x54c5
0x55ef	0x54c5
0x5605	0x54c5
0x563c	0x54c5
0x562d	0x54c5
0x77ee	0x54c5
0x5644	0x54c5
0x5667	0x54c5
0x5658	0x54c5
0x7815	0x54c5
0x566f	0x54c5
0x72d9	0x54c5
0x56c4	0x54c5
0x5708	0x54c5
0x5713	0x54c5
0x5721	0x54c5
0x573c	0x54c5
0x5755	0x54c5
0x59d9	0x54c5
0x59ed	0x54c5
0x59fe	0x54c5
0x5a6d	0x5a5d
0x5ac2	0x5a5d
0x5aca	0x5a5d
0x7334	0x5a5d
0x5ad2	0x5a5d
0x5b18	0x5a5d
0x5b0a	0x5a5d
0x5b48	0x5a5d
0x5b34	0x5a5d
0x5c2b	0x5a5d
0x5c3f	0x5a5d
0x5c55	0x5a5d
0x5c86	0x5a5d
0x5c7d	0x5a5d
0x783c	0x5a5d
0x5c8e	0x5a5d
0x5cab	0x5a5d
0x5ca2	0x5a5d
0x7862	0x5a5d
0x5cbb	0x5a5d
0x5d11	0x5a5d
0x5d27	0x5a5d
0x5d42	0x5a5d
0x5d39	0x5a5d
0x7888	0x5a5d
0x5d50	0x5a5d
0x5f74	0x5a5d
0x5f88	0x5a5d
0x5f99	0x5a5d
0x5fe7	0x5fa5
0x6031	0x5fef
0x7133	0x5fef
0x60e6	0x46b0
0x60ab	0x46b0
0x6090	0x46b0
0x60d8	0x46b0
0x62fc	0x61b2
0x6310	0x61b2
0x6326	0x61b2
0x635d	0x61b2
0x634e	0x61b2
0x78ae	0x61b2
0x6365	0x61b2
0x6388	0x61b2
0x6379	0x61b2
0x78d6	0x61b2
0x6390	0x61b2
0x63d6	0x61b2
0x63ea	0x61b2
0x6400	0x61b2
0x6431	0x61b2
0x6422	0x61b2
0x78fe	0x61b2
0x6480	0x61b2
0x6471	0x61b2
0x7926	0x61b2
0x64a4	0x61b2
0x6495	0x61b2
0x794e	0x61b2
0x64e7	0x61b2
0x64d8	0x61b2
0x7976	0x61b2
0x64f5	0x61b2
0x54c5	0x54c5
0x6506	0x61b2
0x6533	0x61b2
0x6522	0x61b2
0x651b	0x61b2
0x799e	0x61b2
0x6610	0x61b2
0x6624	0x61b2
0x663a	0x61b2
0x6666	0x61b2
0x66bd	0x61b2
0x673b	0x61b2
0x674f	0x61b2
0x6765	0x61b2
0x67ea	0x61b2
0x6833	0x61b2
0x682c	0x61b2
0x692c	0x61b2
0x68ee	0x61b2
0x6902	0x61b2
0x6918	0x61b2
0x6939	0x61b2
0x69ad	0x61b2
0x6bd5	0x61b2
0x6be9	0x61b2
0x6bfa	0x61b2
0x6cef	0x6c0f
0x6d03	0x6c0f
0x6d19	0x6c0f
0x6d49	0x6c0f
0x6d41	0x6c0f
0x79c6	0x6c0f
0x6d51	0x6c0f
0x6d6d	0x6c0f
0x6d65	0x6c0f
0x79eb	0x6c0f
0x6d76	0x6c0f
0x6d90	0x6c0f
0x6d88	0x6c0f
0x7a10	0x6c0f
0x6d98	0x6c0f
0x7387	0x6c0f
0x6da1	0x6c0f
0x6db8	0x6c0f
0x6dcd	0x6c0f
0x6de0	0x6c0f
0x6fdf	0x6c0f
0x6ff3	0x6c0f
0x7004	0x6c0f
0x7017	0x542a
0x702b	0x542a
0x7042	0x542a
0x71df	0x5fef
0x71a4	0x5fef
0x7189	0x5fef
0x71d1	0x5fef
0x71e9	0x5fef
0x729e	0x3434
0x72b0	0x3434
0x72f2	0x54c5
0x7304	0x54c5
0x734c	0x5a5d
0x735e	0x5a5d
0x739f	0x6c0f
0x7a74	0x0
0x7aef	0x0
0x7af2	0x0
0x7af5	0x0
0x7af8	0x0
0x7afb	0x0
0x7afe	0x0
0x7add	0x0
0x7ae0	0x0
0x7ae3	0x0
0x7ae6	0x0
0x7ae9	0x0
0x7aec	0x0
0x7acb	0x0
0x7ace	0x0
0x7ad1	0x0
0x7ad4	0x0
0x7ad7	0x0
0x7ada	0x0
0x7abc	0x0
0x7abf	0x0
0x7ac2	0x0
0x7ac5	0x0
0x7ac8	0x0
0x7aaa	0x0
0x7aad	0x0
0x7ab0	0x0
0x7ab3	0x0
0x7ab6	0x0
0x7ab9	0x0
0x7a98	0x0
0x7a9b	0x0
0x7a9e	0x0
0x7aa1	0x0
0x7aa4	0x0
0x7aa7	0x0
0x7a86	0x0
0x7a89	0x0
0x7a8c	0x0
0x7a8f	0x0
0x7a92	0x0
0x7a95	0x0
0x7a77	0x0
0x7a7a	0x0
0x7a7d	0x0
0x7a80	0x0
0x7a83	0x0
0x2cd	0x2cd
0x35d	0x35d
0x3d0	0x3d0
0x3da	0x3da
0x405	0x405
0x46a	0x46a
0x495	0x495
0x4c0	0x4c0
0x553	0x553
0x5aa	0x5aa
0x5db	0x5db
0x640	0x640
0x66b	0x66b
0x6d0	0x6d0
0x6fb	0x6fb
0x705	0x705
0x75c	0x75c
0x7ab	0x7ab
0x7d6	0x7d6
0x83b	0x83b
0x866	0x866
0x8b5	0x8b5
0x90c	0x90c
0x937	0x937
0x9c7	0x9c7
0xa2c	0xa2c
0xbe2	0xbe2
0xc0d	0xc0d
0xc80	0xc80
0xcab	0xcab
0xd0f	0xd0f
0xd3a	0xd3a
0xdc9	0xdc9
0xe2e	0xe2e
0xe59	0xe59
0xed3	0xed3
0xf22	0xf22
0xf71	0xf71
0xff6	0xff6
0x103a	0x103a
0x1065	0x1065
0x10ca	0x10ca
0x1121	0x1121
0x1178	0x1178
0x11a3	0x11a3
0x11f2	0x11f2
0x5a5d	0x5a5d
0x61b2	0x61b2
0x6c0f	0x6c0f
0x4a	0x0
0x55	0x0
0x6b	0x0
0x86	0x0
0x91	0x0
0x9c	0x0
0xa7	0x0
0xb2	0x0
0xcd	0x0
0xd8	0x0
0xe3	0x0
0xee	0x0
0xf9	0x0
0x104	0x0
0x11f	0x0
0x12a	0x0
0x135	0x0
0x140	0x0
0x15b	0x0
0x166	0x0
0x171	0x0
0x17c	0x0
0x187	0x0
0x192	0x0
0x19d	0x0
0x1b8	0x0
0x1c3	0x0
0x1ce	0x0
0x1d9	0x0
0x1e4	0x0
0x1ff	0x0
0x20a	0x0
0x215	0x0
0x220	0x0
0x22b	0x0
0x236	0x0
0x251	0x0
0x25c	0x0
0x267	0x0
0x272	0x0
0x310	0x2cd
0x336	0x2cd
0x97a	0x937
0x9a0	0x937
0x1370	0x1332
0x1397	0x1332
0x15c5	0x1332
0x15eb	0x1332
0x166a	0x161a
0x16a7	0x161a
0x2119	0x20c9
0x2156	0x20c9
0x222c	0xa2c
0x3d1b	0x392c
0x56f6	0x54c5
0x5a68	0x5a5d
0x5ae5	0x5a5d
0x6099	0x46b0
0x60bf	0x46b0
0x7192	0x5fef
0x71b8	0x5fef
0x21670x9c7	0x9c7
0x33fb0x75c	0x75c
0x33fb0x1065	0x1065
0x33fb0x11a3	0x11a3
0x33fb0x1221	0x1221
0x33fb0x33c0	0x33c0
0x33fb0x61b2	0x61b2
0x33ef0x75c	0x75c
0x33ef0x1065	0x1065
0x33ef0x11a3	0x11a3
0x33ef0x1221	0x1221
0x33ef0x33c0	0x33c0
0x33ef0x61b2	0x61b2
0x33c00x75c	0x75c
0x33c00x1065	0x1065
0x33c00x11a3	0x11a3
0x33c00x1221	0x1221
0x33c00x61b2	0x61b2
0x2c8b0x2b5e	0x2b5e
0x1c810x66b	0x66b
0x1bfe0x66b	0x66b
0x1be80x66b	0x66b
0x1bd40x66b	0x66b
0x1b680x66b	0x66b
0x1b610x66b	0x66b
0x1afe0x66b	0x66b
0x13130x1221	0x1221
0xf5b0xf22	0xf22
0xf0c0xed3	0xed3
0x89f0x866	0x866
0x62a0x5db	0x5db
0x27030x2470	0x2470
0x195aB0x4a1	0x495
0x71f3B0x1a7c	0x5db
0x1aefB0x64c	0x640
0x1f56B0x847	0x83b
0x1ff8B0x847	0x83b
0x1f40B0x847	0x83b
0x1fc3B0x847	0x83b
0x1feaB0x847	0x83b
0x1ff2B0x847	0x83b
0x20650x1f40B0x847	0x83b
0x4292B0x2087	0x866
0x4339B0x2087	0x866
0x427cB0x2087	0x866
0x42ffB0x2087	0x866
0x4323B0x2087	0x866
0x4332B0x2087	0x866
0x4356B0x2087	0x866
0x434eB0x2087	0x866
0x4347B0x2087	0x866
0x33c00x427cB0x2087	0x866
0x33ef0x427cB0x2087	0x866
0x33fb0x427cB0x2087	0x866
0x43660x427cB0x2087	0x866
0x4412B0x2470	0x2470
0x47b9B0x27e5	0xcab
0x4860B0x27e5	0xcab
0x48c8B0x27e5	0xcab
0x48d7B0x27e5	0xcab
0x48f2B0x27e5	0xcab
0x491dB0x27e5	0xcab
0x47a2B0x27e5	0xcab
0x4826B0x27e5	0xcab
0x484aB0x27e5	0xcab
0x4859B0x27e5	0xcab
0x4884B0x27e5	0xcab
0x4875B0x27e5	0xcab
0x486eB0x27e5	0xcab
0x48ccB0x27e5	0xcab
0x48e0B0x27e5	0xcab
0x48f6B0x27e5	0xcab
0x4916B0x27e5	0xcab
0x4941B0x27e5	0xcab
0x4932B0x27e5	0xcab
0x492bB0x27e5	0xcab
0x33c00x47a2B0x27e5	0xcab
0x33ef0x47a2B0x27e5	0xcab
0x33fb0x47a2B0x27e5	0xcab
0x342c0x47a2B0x27e5	0xcab
0x49530x47a2B0x27e5	0xcab
0x4e74B0x2d2f	0xed3
0x4f1bB0x2d2f	0xed3
0x4e5eB0x2d2f	0xed3
0x4ee1B0x2d2f	0xed3
0x4f05B0x2d2f	0xed3
0x4f14B0x2d2f	0xed3
0x4f38B0x2d2f	0xed3
0x4f30B0x2d2f	0xed3
0x4f29B0x2d2f	0xed3
0x33c00x4e5eB0x2d2f	0xed3
0x33ef0x4e5eB0x2d2f	0xed3
0x33fb0x4e5eB0x2d2f	0xed3
0x4f460x4e5eB0x2d2f	0xed3
0x4f7bB0x2d41	0xf22
0x5022B0x2d41	0xf22
0x4f65B0x2d41	0xf22
0x4fe8B0x2d41	0xf22
0x500cB0x2d41	0xf22
0x501bB0x2d41	0xf22
0x503fB0x2d41	0xf22
0x5037B0x2d41	0xf22
0x5030B0x2d41	0xf22
0x33c00x4f65B0x2d41	0xf22
0x33ef0x4f65B0x2d41	0xf22
0x33fb0x4f65B0x2d41	0xf22
0x504f0x4f65B0x2d41	0xf22
0x5085B0x2dda	0xff6
0x512cB0x2dda	0xff6
0x506eB0x2dda	0xff6
0x50f2B0x2dda	0xff6
0x5116B0x2dda	0xff6
0x5125B0x2dda	0xff6
0x5150B0x2dda	0xff6
0x5141B0x2dda	0xff6
0x513aB0x2dda	0xff6
0x33c00x506eB0x2dda	0xff6
0x33ef0x506eB0x2dda	0xff6
0x33fb0x506eB0x2dda	0xff6
0x51610x506eB0x2dda	0xff6
0x2ebdB0x1046	0x103a
0x2e2cB0x1046	0x103a
0x2eb7B0x1046	0x103a
0x2ecfB0x1046	0x103a
0x2ec8B0x1046	0x103a
0x3146B0x1046	0x103a
0x2e86B0x1046	0x103a
0x2167B0x192a	0x405
0x71f3B0x3f47	0x3f47
0x54a5B0x3f6f	0x3f6f
0x549aB0x3f6f	0x3f6f
0x54b2B0x3f6f	0x3f6f
0x54beB0x3f6f	0x3f6f
0x1c140x1afeB0x22ea	0xa2c
0x1bfa0x1afeB0x22ea	0xa2c
0x1bd00x1afeB0x22ea	0xa2c
0x1b560x1afeB0x22ea	0xa2c
0x1bdf0x1afeB0x22ea	0xa2c
0x1afeB0x22ea	0xa2c
0x1b610x1afeB0x22ea	0xa2c
0x1b680x1afeB0x22ea	0xa2c
0x1bd40x1afeB0x22ea	0xa2c
0x1be80x1afeB0x22ea	0xa2c
0x1bfe0x1afeB0x22ea	0xa2c
0x1c810x1afeB0x22ea	0xa2c
0x1d6a0x1afeB0x22ea	0xa2c
0x4412B0x2378	0xa2c
0x71f3B0x260d	0x2470
0x6106B0x4726	0x4726
0x60f3B0x4726	0x4726
0x616bB0x4726	0x4726
0x6150B0x4726	0x4726
0x6198B0x4726	0x4726
0x6159B0x4726	0x4726
0x617fB0x4726	0x4726
0x71f3B0x4770	0x4770
0x195aB0x2c83	0x2b5e
0x4412B0x3577	0x3434
0x71f3B0x542a	0x542a
0x547bB0x3f5b	0x3f47
0x5492B0x3f5b	0x3f47
0x4412B0x412b	0x40bf
0x5a4fB0x419c	0x40bf
0x5a12B0x419c	0x40bf
0x7064B0x5fa5	0x5fa5
0x7086B0x5fa5	0x5fa5
0x704eB0x5fa5	0x5fa5
0x705eB0x5fa5	0x5fa5
0x706cB0x5fa5	0x5fa5
0x712cB0x5fa5	0x5fa5
0x707dB0x5fa5	0x5fa5
0x70ebB0x5fa5	0x5fa5
0x70d0B0x5fa5	0x5fa5
0x7118B0x5fa5	0x5fa5
0x7059B0x5fa5	0x5fa5
