0x0	0
0xd	0
0x1e	0
0x29	0
0x34	0
0x3f	0
0x4a	0
0x55	0
0x60	0
0x6b	0
0x76	0
0x7a	0
0x86	0
0x91	0
0x9c	0
0xa7	0
0xb2	0
0xbd	0
0xc1	0
0xcd	0
0xd8	0
0xe3	0
0xee	0
0xf9	0
0x104	0
0x10f	0
0x113	0
0x11f	0
0x12a	0
0x135	0
0x140	0
0x14b	0
0x14f	0
0x15b	0
0x166	0
0x171	0
0x17c	0
0x187	0
0x192	0
0x19d	0
0x1a8	0
0x1ac	0
0x1b8	0
0x1c3	0
0x1ce	0
0x1d9	0
0x1e4	0
0x1ef	0
0x1f3	0
0x1ff	0
0x20a	0
0x215	0
0x220	0
0x22b	0
0x236	0
0x241	0
0x245	0
0x251	0
0x25c	0
0x267	0
0x272	0
0x27d	17
0x288	83
0x2ca	0
0x2cd	0
0x2d5	0
0x2d9	4
0x2e2	0
0x307	0
0x310	0
0x322	0
0x336	0
0x34f	0
0x35d	0
0x365	0
0x369	2
0x37c	0
0x380	0
0x3b6	0
0x3d0	14
0x3d8	0
0x3da	0
0x3e2	0
0x3e6	2
0x3ef	0
0x405	0
0x40d	0
0x411	13
0x424	0
0x428	0
0x454	0
0x46a	0
0x472	0
0x476	2
0x47f	0
0x495	0
0x49d	0
0x4a1	10
0x4aa	0
0x4c0	0
0x4c8	0
0x4cc	16
0x4df	0
0x4e3	0
0x539	0
0x553	0
0x55b	0
0x55f	2
0x568	0
0x5aa	0
0x5b2	0
0x5b6	2
0x5bf	0
0x5db	0
0x5e3	0
0x5e7	9
0x5fa	0
0x5fe	0
0x62a	0
0x640	0
0x648	0
0x64c	6
0x655	0
0x66b	0
0x673	0
0x677	5
0x68a	0
0x68e	0
0x6ba	0
0x6d0	0
0x6d8	0
0x6dc	2
0x6e5	0
0x6fb	14
0x703	0
0x705	0
0x70d	0
0x711	2
0x71a	0
0x75c	0
0x764	0
0x768	17
0x77b	0
0x77f	0
0x795	0
0x7ab	0
0x7b3	0
0x7b7	2
0x7c0	0
0x7d6	0
0x7de	0
0x7e2	2
0x7f5	0
0x7f9	0
0x825	0
0x83b	0
0x843	0
0x847	10
0x850	0
0x866	0
0x86e	0
0x872	13
0x885	0
0x889	0
0x89f	0
0x8b5	0
0x8bd	0
0x8c1	2
0x8ca	0
0x90c	0
0x914	0
0x918	2
0x921	0
0x937	0
0x93f	0
0x943	4
0x94c	0
0x971	0
0x97a	0
0x98c	0
0x9a0	0
0x9b9	0
0x9c7	0
0x9cf	0
0x9d3	10
0x9e6	0
0x9ea	0
0xa16	0
0xa2c	0
0xa34	0
0xa38	16
0xa4b	0
0xa4f	0
0xab2	0
0xab6	0
0xac4	0
0xac8	0
0xae6	0
0xaea	0
0xb49	0
0xb4d	0
0xb5b	0
0xb5f	0
0xb7d	0
0xb81	0
0xbe0	0
0xbe2	0
0xbea	0
0xbee	9
0xbf7	0
0xc0d	0
0xc15	0
0xc19	16
0xc2c	0
0xc30	0
0xc66	0
0xc80	0
0xc88	0
0xc8c	2
0xc95	0
0xcab	16
0xcbd	0
0xcc1	0
0xd0d	0
0xd0f	0
0xd17	0
0xd1b	6
0xd24	0
0xd3a	0
0xd42	0
0xd46	16
0xd59	0
0xd5d	0
0xdb3	0
0xdc9	0
0xdd1	0
