0x2a37	0x2a41_0x0	0
0x355c	0x3567_0x0	0
0x3588	0x3592_0x0	0
0x3a86	0x3a91_0x0	0
0x3acf	0x3ad9_0x0	0
0x4118	0x4122_0x0	0
0x413c	0x4146_0x0	0
0x415f	0x4169_0x0	0
0x417d	0x4187_0x0	0
0x4473	0x447d_0x0	0
0x4497	0x44a1_0x0	0
0x4b03	0x4b0e_0x0	0
0x4b4c	0x4b56_0x0	0
0x51da	0x51e4_0x0	0
0x51fd	0x5207_0x0	0
0x5220	0x522a_0x0	0
0x5621	0x562c_0x0	0
0x564d	0x5657_0x0	0
0x5c71	0x5c7c_0x0	0
0x5c97	0x5ca1_0x0	0
0x5d2e	0x5d38_0x0	0
0x6342	0x634d_0x0	0
0x636e	0x6378_0x0	0
0x6417	0x6421_0x0	0
0x6466	0x6470_0x0	0
0x648a	0x6494_0x0	0
0x64cd	0x64d7_0x0	0
0x6821	0x682b_0x0	0
0x6d35	0x6d40_0x0	0
0x6d5a	0x6d64_0x0	0
0x6d7d	0x6d87_0x0	0
0x1b560x66b	0x66b0x1b60_0x0	0
0x27d	0x287_0x0	0
0x27d	0x287_0x1	1
0x2d9	0x2e1_0x0	0
0x2d9	0x2e1_0x1	1
0x4a1	0x1963_0x0V0x4a1	0
0x1a7c	0x71f6V0x1a7c	0
0x64c	0x1af8_0x0V0x64c	0
0x847	0x1f400x2068V0x847	0
0x2087	0x43660x427c_0x0V0x2087	0
0x943	0x94b_0x0	0
0x943	0x94b_0x1	1
0xbee	0xbf6_0x0	0
0x2470	0x4415V0x2470	0
0x27e5	0x49530x47a2_0x0V0x27e5	0
0x27e5	0x49530x47a2_0x1V0x27e5	1
0x2839	0x2880_0x0	0
0xe3a	0xe42_0x0	0
0x2caa	0x2cfe_0x0	0
0x2d2f	0x4f460x4e5e_0x0V0x2d2f	0
0x2d41	0x504f0x4f65_0x0V0x2d41	0
0x2dda	0x51610x506e_0x0V0x2dda	0
0x2dda	0x51610x506e_0x1V0x2dda	1
0x1046	0x3146_0x0V0x1046	0
0x3149	0x3153_0x0	0
0x31e5	0x322c_0x0	0
0x12a5	0x12c8_0x0	0
0x1303	0x130c_0x0	0
0x1303	0x130c_0x1	1
0x18af	0x18b6_0x0	0
0x192a	0x2171_0x0V0x192a	0
0x1a13	0x1a1e_0x0	0
0x1a86	0x1a98_0x0	0
0x1a99	0x1ae6_0x0	0
0x3f47	0x71f6V0x3f47	0
0x1e6e	0x1e91_0x0	0
0x1ec5	0x1ecd_0x0	0
0x22ea	0x1d6a0x1afe_0x0V0x22ea	0
0x2378	0x4415V0x2378	0
0x2380	0x239d_0x0	0
0x2404	0x2406	0
0x241a	0x241d	0
0x24a2	0x24ab_0x0	0
0x3f6f	0x54be_0x0V0x3f6f	0
0x3f6f	0x54be_0x1V0x3f6f	1
0x2601	0x260c_0x0	0
0x260d	0x71f6V0x260d	0
0x2617	0x4705V0x2617	0
0x262f	0x263c_0x0	0
0x263d	0x264a_0x0	0
0x264b	0x2669_0x0	0
0x4726	0x60f9V0x4726	0
0x266a	0x2678_0x0	0
0x4770	0x71f6V0x4770	0
0x27b0	0x27bb_0x0	0
0x2996	0x29bb_0x0	0
0x2c08	0x2c0f_0x0	0
0x2c83	0x1963_0x0V0x2c83	0
0x2cff	0x2d0a_0x0	0
0x3187	0x318f_0x0	0
0x3338	0x335b_0x0	0
0x338f	0x3397_0x0	0
0x3577	0x4415V0x3577	0
0x35aa	0x35b1_0x0	0
0x35b2	0x35c4_0x0	0
0x35c5	0x35ed_0x0	0
0x35ee	0x3606_0x0	0
0x542a	0x71f6V0x542a	0
0x3607	0x365c_0x0	0
0x38de	0x38e7_0x0	0
0x38e8	0x38fa_0x0	0
0x3903	0x5472_0x0V0x3903	0
0x38fb	0x3902_0x0	0
0x3bc3	0x3bce_0x0	0
0x3bcf	0x3c1b_0x0	0
0x3c1c	0x3c68_0x0	0
0x3f51	0x4705V0x3f51	0
0x3f5b	0x5493V0x3f5b	0
0x412b	0x4415V0x412b	0
0x414f	0x4157_0x0	0
0x4190	0x419b_0x0	0
0x43e0	0x43f1_0x0	0
0x43f2	0x4403_0x0	0
0x5fa5	0x712c_0x0V0x5fa5	0
0x4486	0x4415V0x4486	0
0x477a	0x4705V0x477a	0
0x4784	0x5493V0x4784	0
0x4792	0x4797_0x0	0
0x4b5f	0x4ba9_0x0	0
0x4baa	0x4bf6_0x0	0
0x51ec	0x4415V0x51ec	0
0x543e	0x5493V0x543e	0
0x700f	0x71f6V0x700f	0
0x563c	0x4415V0x563c	0
0x566f	0x56c3_0x0	0
0x5713	0x5720_0x0	0
0x5721	0x573b_0x0	0
0x573c	0x5754_0x0	0
0x5aca	0x5ad1_0x0	0
0x5b18	0x5b33_0x0	0
0x5c86	0x4415V0x5c86	0
0x5cab	0x5cba_0x0	0
0x5cbb	0x5d10_0x0	0
0x5d11	0x5d26_0x0	0
0x635d	0x4415V0x635d	0
0x6388	0x4415V0x6388	0
0x64e7	0x64f4_0x0	0
0x64e7	0x64f4_0x1	1
0x6d49	0x4415V0x6d49	0
0x6d6d	0x6d75_0x0	0
0x6d98	0x6da0_0x0	0
0x6da1	0x6db7_0x0	0
0x6db8	0x6dcc_0x0	0
0x7017	0x702a_0x0	0
0x702b	0x5472_0x0V0x702b	0
0x5ae5	0x5b09_0x0	0
0x21670x9c7	0x9c70x2171_0x0	0
